"OKV_SCHEMA","DL_NAAM","DL_ID","DL_RUN_ID","PROCES_NAAM","DL_FREQUENTIE_INFO","PROCES_STATUS","VERSCHIL","TYPE_DL_NAAM","AANTAL_RUNS_PER_BRON","AANTAL_RUNS_GOED","AANTAL_RUNS_FOUT","RUN_FOUT","START_TIJD","EIND_TIJD"
"OKV_STORAGE_PO","storage.storagedagelijks",71,7534,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,09-05-2023 00:03_28,09-05-2023 00:03_28
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,7496,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,08-05-2023 02:03_08,08-05-2023 02:03_08
"OKV_STORAGE_PO","storage.storagedagelijks",71,7475,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,08-05-2023 00:03_39,08-05-2023 00:03_39
"OKV_STORAGE_PO","storage.storagedagelijks",71,7434,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,07-05-2023 00:03_40,07-05-2023 00:03_40
"OKV_STORAGE_PO","storage.storagedagelijks",71,7374,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,06-05-2023 00:04_11,06-05-2023 00:04_11
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,7334,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,05-05-2023 02:03_19,05-05-2023 02:03_19
"OKV_STORAGE_PO","storage.storagedagelijks",71,7314,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,05-05-2023 00:03_42,05-05-2023 00:03_42
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,7275,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,04-05-2023 02:03_33,04-05-2023 02:03_33
"OKV_STORAGE_PO","storage.storagedagelijks",71,7256,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,04-05-2023 00:03_20,04-05-2023 00:03_20
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,7234,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,03-05-2023 02:02_44,03-05-2023 02:02_44
"OKV_STORAGE_PO","storage.storagedagelijks",71,7214,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,03-05-2023 00:03_21,03-05-2023 00:03_21
"OKV_RESAFASA_PO","rf.brutos",38,7200,"ControlerenResafasaPakbon","dagelijks","Afgebroken",0,"bestand",586,542,44,3,02-05-2023 15:56_33,02-05-2023 15:56_43
"OKV_RESAFASA_PO","rf.brutos",38,7200,"MasterBestandHarnasResafasa","dagelijks","Afgebroken",1,"bestand",586,542,44,3,02-05-2023 15:55_42,02-05-2023 15:56_57
"OKV_RESAFASA_PO","rf.brutos",38,7200,"ResafasaPlatBestandHarnas","dagelijks","Afgebroken",1,"bestand",586,542,44,3,02-05-2023 15:55_44,02-05-2023 15:56_51
"OKV_RESAFASA_PO","rf.brutos",38,7199,"ControlerenResafasaPakbon","dagelijks","Afgebroken",0,"bestand",586,542,44,3,02-05-2023 15:49_24,02-05-2023 15:49_35
"OKV_RESAFASA_PO","rf.brutos",38,7199,"MasterBestandHarnasResafasa","dagelijks","Afgebroken",1,"bestand",586,542,44,3,02-05-2023 15:48_32,02-05-2023 15:49_49
"OKV_RESAFASA_PO","rf.brutos",38,7199,"ResafasaPlatBestandHarnas","dagelijks","Afgebroken",1,"bestand",586,542,44,3,02-05-2023 15:48_33,02-05-2023 15:49_44
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,7195,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,02-05-2023 02:02_51,02-05-2023 02:02_51
"OKV_STORAGE_PO","storage.storagedagelijks",71,7181,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,02-05-2023 00:03_36,02-05-2023 00:03_36
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,7176,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,01-05-2023 02:03_15,01-05-2023 02:03_15
"OKV_STORAGE_PO","storage.storagedagelijks",71,7175,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,01-05-2023 00:03_42,01-05-2023 00:03_42
"OKV_STORAGE_PO","storage.storagedagelijks",71,7166,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,30-04-2023 00:03_26,30-04-2023 00:03_26
"OKV_STORAGE_PO","storage.storagedagelijks",71,7162,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,29-04-2023 00:05_20,29-04-2023 00:05_20
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,7159,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,28-04-2023 02:02_42,28-04-2023 02:02_42
"OKV_STORAGE_PO","storage.storagedagelijks",71,7157,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,28-04-2023 00:03_26,28-04-2023 00:03_26
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,7154,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,27-04-2023 02:03_39,27-04-2023 02:03_39
"OKV_STORAGE_PO","storage.storagedagelijks",71,7136,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,27-04-2023 00:03_29,27-04-2023 00:03_29
"OKV_STORAGE_PO","storage.storagedagelijks",71,7115,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,26-04-2023 00:03_31,26-04-2023 00:03_31
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,7113,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,25-04-2023 09:45_08,25-04-2023 09:45_08
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,7111,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,25-04-2023 09:38_51,25-04-2023 09:38_51
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,7109,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,25-04-2023 09:32_28,25-04-2023 09:32_28
"OKV_STORAGE_PO","storage.storagedagelijks",71,7106,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,25-04-2023 00:03_20,25-04-2023 00:03_20
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,7105,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,24-04-2023 23:40_36,24-04-2023 23:40_36
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,7104,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,24-04-2023 23:35_22,24-04-2023 23:35_22
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,7102,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,24-04-2023 23:29_36,24-04-2023 23:29_36
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,7100,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,24-04-2023 23:17_17,24-04-2023 23:17_17
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,7099,"ControlerenPakbon","dagelijks","Afgebroken",0,"bestand",772,737,35,3,24-04-2023 23:05_34,24-04-2023 23:05_57
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,7099,"MasterBestandHarnas","dagelijks","Afgebroken",1,"bestand",772,737,35,3,24-04-2023 23:04_59,24-04-2023 23:06_11
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,7099,"PlatBestandHarnas","dagelijks","Afgebroken",1,"bestand",772,737,35,3,24-04-2023 23:05_01,24-04-2023 23:06_06
"OKV_RESAFASA_PO","rf.brutos",38,7096,"DetecteerResafasaPakbon","dagelijks","Afgebroken",152,"bestand",586,542,44,3,24-04-2023 03:45_33,24-04-2023 06:17_59
"OKV_RESAFASA_PO","rf.brutos",38,7096,"MasterBestandHarnasResafasa","dagelijks","Afgebroken",153,"bestand",586,542,44,3,24-04-2023 03:45_27,24-04-2023 06:18_09
"OKV_RESAFASA_PO","rf.brutos",38,7096,"ResafasaPlatBestandHarnas","dagelijks","Afgebroken",153,"bestand",586,542,44,3,24-04-2023 03:45_30,24-04-2023 06:18_04
"OKV_STORAGE_PO","storage.storagedagelijks",71,7075,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,24-04-2023 00:03_13,24-04-2023 00:03_13
"OKV_STORAGE_PO","storage.storagedagelijks",71,7060,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,23-04-2023 00:03_23,23-04-2023 00:03_23
"OKV_WWO_PO","wwo.wwodagelijks",100,7056,"DBLinkHarnas","Dagelijks","Afgebroken",0,"databaselink",44,38,6,4,22-04-2023 02:09_03,22-04-2023 02:09_03
"OKV_WWO_PO","wwo.wwodagelijks",100,7056,"Laad dblink staging","Dagelijks","Afgebroken",0,"databaselink",44,38,6,4,22-04-2023 02:08_57,22-04-2023 02:08_57
"OKV_WWO_PO","wwo.wwodagelijks",100,7056,"LaadDblinkStaging","Dagelijks","Afgebroken",0,"databaselink",44,38,6,4,22-04-2023 02:08_35,22-04-2023 02:08_55
"OKV_WWO_PO","wwo.wwodagelijks",100,7056,"MasterDBLinkHarnas","Dagelijks","Afgebroken",9,"databaselink",44,38,6,4,22-04-2023 02:00_14,22-04-2023 02:09_08
"OKV_STORAGE_PO","storage.storagedagelijks",71,7055,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,22-04-2023 00:03_18,22-04-2023 00:03_18
"OKV_STORAGE_PO","storage.storagedagelijks",71,7036,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,21-04-2023 00:03_29,21-04-2023 00:03_29
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,6995,"BronzoneHarnas","dagelijks","Afgebroken",7006,"bestand",772,737,35,3,20-04-2023 02:07_36,24-04-2023 22:53_47
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,6995,"LadenBronzone","dagelijks","Afgebroken",7002,"bestand",772,737,35,3,20-04-2023 02:11_29,24-04-2023 22:53_45
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,6995,"MasterBestandHarnas","dagelijks","Afgebroken",7013,"bestand",772,737,35,3,20-04-2023 02:00_33,24-04-2023 22:53_59
"OKV_STORAGE_PO","storage.storagedagelijks",71,6976,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,20-04-2023 00:07_52,20-04-2023 00:07_52
"OKV_STORAGE_PO","storage.storagedagelijks",71,6914,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,19-04-2023 00:04_11,19-04-2023 00:04_11
"OKV_STORAGE_PO","storage.storagedagelijks",71,6854,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,18-04-2023 00:03_17,18-04-2023 00:03_17
"OKV_STORAGE_PO","storage.storagedagelijks",71,6774,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,17-04-2023 00:03_15,17-04-2023 00:03_15
"OKV_STORAGE_PO","storage.storagedagelijks",71,6734,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,16-04-2023 00:03_21,16-04-2023 00:03_21
"OKV_STORAGE_PO","storage.storagedagelijks",71,6694,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,15-04-2023 00:04_06,15-04-2023 00:04_06
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,6656,"DetecteerPakbon","weekdagelijks om 02:00 Uur","Afgebroken",15664,"bestand",426,157,269,4,14-04-2023 02:00_43,24-04-2023 23:04_18
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,6656,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,4,24-04-2023 23:06_27,24-04-2023 23:06_27
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,6656,"MasterBestandHarnas","weekdagelijks om 02:00 Uur","Afgebroken",15668,"bestand",426,157,269,4,14-04-2023 02:00_32,24-04-2023 23:08_32
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,6656,"PlatBestandHarnas","weekdagelijks om 02:00 Uur","Afgebroken",15666,"bestand",426,157,269,4,14-04-2023 02:00_35,24-04-2023 23:06_20
"OKV_STORAGE_PO","storage.storagedagelijks",71,6634,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,14-04-2023 00:03_25,14-04-2023 00:03_25
"OKV_UPA_PO","upa.upadagelijks",53,6615,"DetecteerPakbon","dagelijks, alleen op werkdagen","Afgebroken",2,"bestand",507,476,31,3,13-04-2023 16:41_02,13-04-2023 16:43_08
"OKV_UPA_PO","upa.upadagelijks",53,6615,"MasterBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",2,"bestand",507,476,31,3,13-04-2023 16:40_58,13-04-2023 16:43_18
"OKV_UPA_PO","upa.upadagelijks",53,6615,"PlatBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",2,"bestand",507,476,31,3,13-04-2023 16:41_00,13-04-2023 16:43_13
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,6596,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,13-04-2023 02:04_56,13-04-2023 02:04_56
"OKV_STORAGE_PO","storage.storagedagelijks",71,6576,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,13-04-2023 00:03_14,13-04-2023 00:03_14
"OKV_UPA_PO","upa.upadagelijks",53,6574,"DetecteerPakbon","dagelijks, alleen op werkdagen","Afgebroken",2,"bestand",507,476,31,3,12-04-2023 10:00_45,12-04-2023 10:02_52
"OKV_UPA_PO","upa.upadagelijks",53,6574,"MasterBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",2,"bestand",507,476,31,3,12-04-2023 10:00_41,12-04-2023 10:03_02
"OKV_UPA_PO","upa.upadagelijks",53,6574,"PlatBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",2,"bestand",507,476,31,3,12-04-2023 10:00_42,12-04-2023 10:02_57
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,6555,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,12-04-2023 02:05_00,12-04-2023 02:05_00
"OKV_STORAGE_PO","storage.storagedagelijks",71,6534,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,12-04-2023 00:03_16,12-04-2023 00:03_16
"OKV_STORAGE_PO","storage.storagedagelijks",71,6512,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 11:26_23,11-04-2023 11:26_23
"OKV_STORAGE_PO","storage.storagedagelijks",71,6511,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 11:13_23,11-04-2023 11:13_23
"OKV_STORAGE_PO","storage.storagedagelijks",71,6510,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 11:09_21,11-04-2023 11:09_21
"OKV_STORAGE_PO","storage.storagedagelijks",71,6509,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 11:05_22,11-04-2023 11:05_22
"OKV_STORAGE_PO","storage.storagedagelijks",71,6508,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 11:01_23,11-04-2023 11:01_23
"OKV_STORAGE_PO","storage.storagedagelijks",71,6507,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 10:57_03,11-04-2023 10:57_03
"OKV_STORAGE_PO","storage.storagedagelijks",71,6506,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 10:52_42,11-04-2023 10:52_42
"OKV_STORAGE_PO","storage.storagedagelijks",71,6505,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 10:48_29,11-04-2023 10:48_29
"OKV_STORAGE_PO","storage.storagedagelijks",71,6504,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 10:44_29,11-04-2023 10:44_29
"OKV_STORAGE_PO","storage.storagedagelijks",71,6503,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 10:39_58,11-04-2023 10:39_58
"OKV_STORAGE_PO","storage.storagedagelijks",71,6502,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 10:35_59,11-04-2023 10:35_59
"OKV_STORAGE_PO","storage.storagedagelijks",71,6501,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 10:31_58,11-04-2023 10:31_58
"OKV_STORAGE_PO","storage.storagedagelijks",71,6500,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 10:27_29,11-04-2023 10:27_29
"OKV_STORAGE_PO","storage.storagedagelijks",71,6499,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 10:23_27,11-04-2023 10:23_27
"OKV_STORAGE_PO","storage.storagedagelijks",71,6498,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 10:19_03,11-04-2023 10:19_03
"OKV_STORAGE_PO","storage.storagedagelijks",71,6497,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 10:14_49,11-04-2023 10:14_49
"OKV_STORAGE_PO","storage.storagedagelijks",71,6496,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 10:10_25,11-04-2023 10:10_25
"OKV_STORAGE_PO","storage.storagedagelijks",71,6495,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 10:05_47,11-04-2023 10:05_47
"OKV_STORAGE_PO","storage.storagedagelijks",71,6494,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-04-2023 10:01_31,11-04-2023 10:01_31
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,6475,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,11-04-2023 02:05_13,11-04-2023 02:05_13
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,6415,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,10-04-2023 02:05_10,10-04-2023 02:05_10
"OKV_UPA_PO","upa.upadagelijks",53,6334,"DetecteerPakbon","dagelijks, alleen op werkdagen","Afgebroken",5746,"bestand",507,476,31,3,07-04-2023 10:00_47,11-04-2023 09:46_23
"OKV_UPA_PO","upa.upadagelijks",53,6334,"MasterBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",5749,"bestand",507,476,31,3,07-04-2023 10:00_42,11-04-2023 09:49_54
"OKV_UPA_PO","upa.upadagelijks",53,6334,"PlatBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",5747,"bestand",507,476,31,3,07-04-2023 10:00_44,11-04-2023 09:47_58
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,6315,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,07-04-2023 02:05_19,07-04-2023 02:05_19
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,6276,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,06-04-2023 02:05_16,06-04-2023 02:05_16
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,6275,"BronzoneHarnas","dagelijks","Afgebroken",7962,"bestand",772,737,35,3,06-04-2023 02:05_06,11-04-2023 14:47_36
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,6275,"LadenBronzone","dagelijks","Afgebroken",7960,"bestand",772,737,35,3,06-04-2023 02:07_55,11-04-2023 14:47_35
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,6275,"MasterBestandHarnas","dagelijks","Afgebroken",7967,"bestand",772,737,35,3,06-04-2023 02:00_40,11-04-2023 14:47_48
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,6216,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,05-04-2023 02:07_53,05-04-2023 02:07_53
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,6135,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,04-04-2023 02:06_28,04-04-2023 02:06_28
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,6115,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,03-04-2023 12:08_43,03-04-2023 12:08_43
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,5996,"DetecteerPakbon","weekdagelijks om 02:00 Uur","Afgebroken",4406,"bestand",426,157,269,4,31-03-2023 10:19_21,03-04-2023 11:45_13
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,5996,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,4,03-04-2023 11:47_24,03-04-2023 11:47_24
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,5996,"MasterBestandHarnas","weekdagelijks om 02:00 Uur","Afgebroken",4411,"bestand",426,157,269,4,31-03-2023 10:19_16,03-04-2023 11:49_55
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,5996,"PlatBestandHarnas","weekdagelijks om 02:00 Uur","Afgebroken",4408,"bestand",426,157,269,4,31-03-2023 10:19_17,03-04-2023 11:47_17
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,5984,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,30-03-2023 02:04_55,30-03-2023 02:04_55
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,5978,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,29-03-2023 02:03_48,29-03-2023 02:03_48
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,5962,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,28-03-2023 02:05_07,28-03-2023 02:05_07
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,5955,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,27-03-2023 02:05_31,27-03-2023 02:05_31
"OKV_BAS_PO","bas.baswekelijks_ass",34,5938,"DetecteerPakbon","wekelijks","Afgebroken",1560,"bestand",162,138,24,3,25-03-2023 06:00_34,26-03-2023 08:00_46
"OKV_BAS_PO","bas.baswekelijks_ass",34,5938,"MasterBestandHarnas","wekelijks","Afgebroken",1560,"bestand",162,138,24,3,25-03-2023 06:00_28,26-03-2023 08:00_56
"OKV_BAS_PO","bas.baswekelijks_ass",34,5938,"PlatBestandHarnas","wekelijks","Afgebroken",1560,"bestand",162,138,24,3,25-03-2023 06:00_30,26-03-2023 08:00_51
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,5929,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,24-03-2023 02:05_31,24-03-2023 02:05_31
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,5923,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,23-03-2023 02:05_51,23-03-2023 02:05_51
"OKV_STORAGE_PO","storage.storagedagelijks",71,5920,"DetecteerPakbon","Dagelijks","Afgebroken",27954,"bestand",504,166,338,4,23-03-2023 00:01_45,11-04-2023 09:55_32
"OKV_STORAGE_PO","storage.storagedagelijks",71,5920,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,4,11-04-2023 09:57_09,11-04-2023 09:57_09
"OKV_STORAGE_PO","storage.storagedagelijks",71,5920,"MasterBestandHarnas","Dagelijks","Afgebroken",27957,"bestand",504,166,338,4,23-03-2023 00:01_40,11-04-2023 09:58_50
"OKV_STORAGE_PO","storage.storagedagelijks",71,5920,"PlatBestandHarnas","Dagelijks","Afgebroken",27955,"bestand",504,166,338,4,23-03-2023 00:01_42,11-04-2023 09:57_02
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,5914,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,22-03-2023 02:05_59,22-03-2023 02:05_59
"OKV_STORAGE_PO","storage.storagedagelijks",71,5911,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,22-03-2023 00:03_42,22-03-2023 00:03_42
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,5904,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,21-03-2023 02:05_26,21-03-2023 02:05_26
"OKV_STORAGE_PO","storage.storagedagelijks",71,5902,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,21-03-2023 00:03_39,21-03-2023 00:03_39
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,5897,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,20-03-2023 02:05_50,20-03-2023 02:05_50
"OKV_STORAGE_PO","storage.storagedagelijks",71,5885,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,20-03-2023 00:03_24,20-03-2023 00:03_24
"OKV_STORAGE_PO","storage.storagedagelijks",71,5883,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,19-03-2023 00:03_30,19-03-2023 00:03_30
"OKV_BAS_PO","bas.baswekelijks_ass",34,5882,"DetecteerPakbon","wekelijks","Afgebroken",3222,"bestand",162,138,24,3,18-03-2023 06:02_20,20-03-2023 11:44_36
"OKV_BAS_PO","bas.baswekelijks_ass",34,5882,"MasterBestandHarnas","wekelijks","Afgebroken",3235,"bestand",162,138,24,3,18-03-2023 06:02_15,20-03-2023 11:57_30
"OKV_BAS_PO","bas.baswekelijks_ass",34,5882,"PlatBestandHarnas","wekelijks","Afgebroken",3225,"bestand",162,138,24,3,18-03-2023 06:02_17,20-03-2023 11:46_59
"OKV_BAS_PO","bas.baswekelijks_saf",36,5881,"DetecteerPakbon","wekelijks","Afgebroken",3256,"bestand",154,145,9,3,18-03-2023 05:00_32,20-03-2023 11:16_56
"OKV_BAS_PO","bas.baswekelijks_saf",36,5881,"MasterBestandHarnas","wekelijks","Afgebroken",3267,"bestand",154,145,9,3,18-03-2023 05:00_27,20-03-2023 11:27_52
"OKV_BAS_PO","bas.baswekelijks_saf",36,5881,"PlatBestandHarnas","wekelijks","Afgebroken",3259,"bestand",154,145,9,3,18-03-2023 05:00_29,20-03-2023 11:19_11
"OKV_STORAGE_PO","storage.storagedagelijks",71,5879,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,18-03-2023 00:03_30,18-03-2023 00:03_30
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,5872,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,17-03-2023 02:03_47,17-03-2023 02:03_47
